"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R1GVYSBDBQUU2Q","Devendra Singh","
  Review after 7 days of extensive usage. • I would say the performance you are going to get one oneplus and that OxygenOS touch you gonna get from knowhere. It's too smooth to handle after using this you'll find thise ""IOS"" devices are lagging cuz they aren't having 120 Hz display even the price for iphone 12 is almost double the price of oneplus 9R.Pros: • Snapdragon 870 which is smooth as hell either it be for video editing and redndering or it be for playing games. Even the ""Call of Duty"" runs like water buttery smooth at max fps. • Tested this device while playing games on it like COD/Free Fire with max Resolution and FOS and would say thermals are very good it won't heat up after almost an hor of gaming temp was still maintained to be as 40°C in a Non AC room. • Video Stability and recording best in the market if you turn night mode on even in the dark scenes it is well lit up no one can guess it was shooted in night. Video potrait is best for content creater the bokeh effect is mouth watering for the content creators the bokeh youll get is as similar as you'll get in a dslr camera but the surrounding should be well lit up. • Oxygen OS it is the best operating system I've seen on an Android device unlike other OS available for Android. • User interface is best thing of oneplus devices you can't get rid of it's addiction even you'll start hating IOS 😅 not actually but it's the best UI I've ever used • You'll get 5g support so you don't need to worry about future upgrades. This will work smooth. • Design and placement of Camera Module is the best the oneplus have done ever while it's completely subjective, but youll get 🦍 Glass 5 protection on front and back along with a aluminum chasis/side frame it's a well built device simply rigid and feels premium to hold. • Haptic is best in the price range. • Dua Dolby Stereo Speakers make it loud enough to consume your content at any place • Full day power just in few minutes this device comes with a 65W wrap charge which will charge your device in just the time span of 30/35 mins. You'll never fall short of power either it be powerful performance or the power interms of battery. • Oneplus's Fluid Amoled display is best screen I've ever seen smooth responsive and vivid best for Netflix, lovers xD.Cons: • There are some bugs oneplus need to solve it as it isn't justified for this kind of flagship devices. I'm mentioning few of them oneplus pls act accordingly. • While using YouTube  the framerate drops I don't know it's a google fault or what but even the notification bar seem to be freezing while scrolling down as to like 90fps. There are few more applications like Google photos application which I've discovered uptil now. • Phone get warms outside it might be due to the electronic devices catch too much of heat radiations from Sun rays. • Oneplus pls provide One-Hand mode as soon as possible as the device is having a large form factor it's quite not possible for using the device single handedly even if I am having really large palms and long fingers indeed, I am just thinking anout those girls having small cute palms and fingers💅🤣😅. • Now jumping to camera section one plus needs to work on the picture capturing algorithm the problems faced were like... • 1) Sometime captures undersaturated photos in potrait and 2x Zoom mode. • Need to work on the algorithm of focusing as it hunts for focus sometimes in the darker. • Basically Camera needed to be well optimized by oneplus in few aspects rather say camera performance is awesome just few bugs are needed to be solved. I've attached few pictures you can refer to those.Conclusion: • If you want a well built phone with best processing speeds and Video Capabilities you can opt for it it's is the best device in my terms under 50k budget but few bugs and improvisation are required & I hope Oneplus will donit sooner or later.Thanks for reading my review.
","Reviewed in India on 11 June 2021","Review after days of extensive use!",5,"","16","8GB RAM, 128GB Storage","Lake Blue"
"R2H6NW58P5FG7I","Amazon Customer","
  None of the features are good and looks really cheap. If you're OnePlus user do not buy this any of the 9 series it's only a trash.Picture quality is very low if you click snap you'll feel like you took a picture from a cheap 3k mobile. Worst phone ever regret the decision to buy this shot.
","Reviewed in India on 2 May 2021","Shitty 9 series",1,"","19","8GB RAM, 128GB Storage","Lake Blue"
"R26SAE2X5C8T5K","TULASIRAM","
  Phone was getting heat when charging and continuse use for 30m any application not expected this from brand like One plus.
","Reviewed in India on 24 April 2021","Heating issue",1,"","20","8GB RAM, 128GB Storage","Carbon Black"
"R2K0P95R0PE8HM","Kabilan T","
  Camera quality is very poor. Poorer than 1+ 8T.It seems need a software update for a better picture quality.Over all user experience between the range of below average to average as the premium feel is missing.As well there are many other bugs that need to be fixed, those bugs are very obvious.
","Reviewed in India on 20 April 2021","Poor camera for this price tag",2,"","19","8GB RAM, 128GB Storage","Lake Blue"
"RYOVIILEDJEDC","Nithin VS","
  I have been using Realme 2 pro for the past 2 and half years and I felt like I needed a upgrade and bought OnePlus 9R, have to say it's a worthy upgrade and the speed is amazing. Everything is super fast and 120hz refresh rate is cherry on the top. Camera is okaish nothing that great. There are some heating here and there while using apps. Battery is okay as well. If you are using heavily it will not last you for a day, with normal usage it will easily last for a day. Also the phone fully charges in 40 minutes thanks to the 65w fast charging. OxygenOs is good nothing that great. There are lots of booklets inside the box, I hope next time OnePlus reduce that and instead add a usb c to 3.5mm jack adaptor. This is the first time I am using a OnePlus phone and I am really enjoying every moment of it and I would recommend this phone to everyone who is planning on upgrading their phone.
","Reviewed in India on 20 April 2021","A worthy upgrade",4,"","14","12GB RAM, 256GB Storage","Lake Blue"
"RNRDOAC39YZ0L","Satyy","
  Here's my final review after more than one month of continuos usage of this phone.Charging speed: 5⭐Display : 5⭐Touch response and feel : 5⭐  120 hz display feels and looks butter smooth.Battery life: 3⭐ (Even in 60 hz refresh rate, battery doesn't last for a day).Back Camera (in daylight):  3⭐ (because of very bad skin colour reproduction)Back Camera (in night): 5⭐Front camera: 2⭐ (my Mi A3 takes way better selfies).Ui and themes: 5⭐Fingerprint reader: 5⭐Audio quality (Call/Music): 4.5⭐Performance: 2.5⭐ (heats up really fast).Build quality and looks : 5⭐(it won't break easily if fallen accidentally.)Internet speed : 5⭐
","Reviewed in India on 19 April 2021","A trade-off between a ""perfect"" and ""low-budget"" device.",3,"https://images-na.ssl-images-amazon.com/images/I/81YzonkPomL.jpg","13","12GB RAM, 256GB Storage","Lake Blue"
"R1YMJW8HUHRD8M","Prashant Jha","
  This is the best smartphone you can purchase under 40k...I researched alot and found out it is way better than iqoo 7 legend and S20fer..In Iqoo you can face after sale service and in S20fe you are getting plastic back, slow charging, low brightness and laggy uiThis is my first time using OnePlus device shifting from Oppo K1, the best thing about this phone is the build quality and oxygen os.... beleive me if you once use oxygen os you can't shift to other UI easily, Oxygen OS can be the single reason to purchase itPros :- Performance beast, no lag at all anywhere- BGMI working great in 60fps, soon it'll get 90fps too- Build quality , it's feels premium in hand- Display, the colors, brightness are awesome and cherry on the cake is the bezels it's almost negligible compared to other devices in this range- Haptic Feedback is of flagship level- Battery backup is decent for 1 day use and 65 watt charger is also a plus point, it charges 0-100% in 40 min- Stereo Speakers is best in this range- Indisplay Fingerprint is lightning fast and especially it's placement is even better than that on 9 proCons :- Bit heavy, maybe because I shifted from 156 gm device to 190gm, but you'll get use to it- Camera is the only weak point, front camera is just average, yes the back camera 48 mp does it's job especially in video recording, it gives the most stable videos compared to any other device in this range... only the picture quality is not that great compared to S20feConclusion : If you are very camera centric user and want IP68 rating, avoid 9r and go with s20fe, else in everything OnePlus just kills S20fe easily and don't go with iqoo 7 legend just for 888 , 870 is almost as par as 888... Thanks for reading do give it a like and have a nice day
","Reviewed in India on 27 June 2021","OP Beast",5,"https://images-na.ssl-images-amazon.com/images/I/C1FGMLzdE6S.jpg","12","8GB RAM, 128GB Storage","Carbon Black"
"RN8WU7SJUW0IG","Avi Wadhwa","
  You may get phones with better on paper specs at this price, but none have this quality. The build quality is significantly better than the competition. The frame is aluminium with a glass black and premium looking matte finish. Oxygen OS feels simple, practically useful and premium unlike those overwhelmingly bloated skins in Xiaomi, Vivo and Samsung phones. The phone has a great display, much better than the competition. The vibration motors are Iphone quality, not the usual cheap quality vibration motors found in the competitiors. The battery life is much better than advertised. I am able to get 6 hours of playtime on heavy games like COD Mobile on full charge. 65W fast charging is stupendously fast. No heating issues whatsoever even while gaming. Buttery smooth performance in daily usage as well as games. Idle battery time is amazing. The cameras are great but lack in colour calibration. Other competitors offer better cameras. Overall, Oneplus is the only brand offering clean software experience in this range, which is the most important thing in a phone.
","Reviewed in India on 25 April 2021","The only quality product in this range",5,"","13","8GB RAM, 128GB Storage","Carbon Black"
"R1EJYWYWQGCP8S","Amaanat","
  Extremely slow and disappointing product. I have been using OnePlus since they launched OnePlus One. And this is by far the worst product I have ever seen for the following reasons1. Display screen blinking again and again2. Burning hot after just two hours of use3. Battery life is pathetic, only lasts 6-7 hours before needing charge again4. Unable to perform multiple functionsI would never recommend this product to anyone. I'm officially not a OnePlus customer after this.
","Reviewed in India on 29 April 2021","Don't buy",1,"","13","8GB RAM, 128GB Storage","Carbon Black"
"R134ILQYLZ9NMW","Samson Louise","
  I felt like this oneplus 9R is Best in oneplus 9 series. It's worth of 40k. The 65w warp charger is just amazing that your phone gets charged from15% to 100% in just 38mins. I did not not felt much heating issue. Frequently close the recent apps and clear the cache. If you strain the phone too much it will obviously heats. Camera is fine but not a wow factor. Display is just amazing. Phone runs pretty fast with Snapdragon 870. If you are confused with 9, 9pro and 9R, would definitely recommend 9R because it's worth the penny. 9 and 9pro doesn't make any sence with the hasselblad. Not much different with the cameras. It's seems just a hype. Go for 9R you would save 10k comparing with the other 9 series.
","Reviewed in India on 24 April 2021","Go for Oneplus 9R. Best in 9 series.",5,"","12","12GB RAM, 256GB Storage","Lake Blue"
"R8TRJB6JQVAI6","Amazon Customer","
  It has been more than 3 months since i am using OP 9r. I have ordered it in first sale.So i must say everything is fabulous in this phone whether it is looks, performance, display Or Camera. Don't get confused when i say camera is great because many of the big youtubers have criticised its camera when compared it with Samasung galaxy s20 5G.So after seeing comparison i thought to switch to samsung galaxy s20 5G. So i decided to go to samsung store just to check if it is that good. And trust me guys, S20 looks way cheaper and like a normal phone. The time i took it in my hand i decided to stay with OP 9R. Even i have compared the camera as well and have not noticed any difference. So for normal users, if you are not a tech enthusiast, you won't be able to find any difference between two when it comes to camera. And please don't trust these youtubers. They are just making money by making us fool. Before making any decision just visit to the samsung or oneplus store.And as of now, i have not noticed any con in this phone. Everything is smooth specially the display. Also there is no heating issue but gets little warm during the charging. Battery life is also decent. If you are a normal user it will last one and half day. Also, it takes 40 to 45mins to charge it fully. So if you have the budget, then go for it. You will not regret it.
","Reviewed in India on 25 July 2021","Avoid Youtubers Reviews, this is the best phone ever",5,"","10","12GB RAM, 256GB Storage","Lake Blue"
